Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
CLT,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.15,10.0,CLR,0.0,0,0.0
CLT,21.0,0.0,0.0,0.0,0.0,0.0,5.0,0.04,30.09,10.0,OVC,1200.0,-RA,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.35,10.0,BKN,6000.0,0,0.0
CLT,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,30.38,10.0,OVC,6000.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.45,10.0,CLR,0.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.34,10.0,CLR,0.0,0,0.0
CLT,0.0,0.0,0.0,0.0,60.1,26.1,9.0,0.0,30.16,10.0,SCT,11000.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.03,30.02,3.0,BKN,600.0,-RA BR,0.0
CLT,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.81,10.0,CLR,0.0,0,0.0
CLT,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.72,10.0,OVC,11000.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.04,10.0,CLR,0.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.97,10.0,SCT,6000.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.13,10.0,CLR,0.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.25,10.0,OVC,700.0,0,0.0
IAH,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.38,10.0,OVC,4100.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.33,10.0,OVC,1999.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30.43,10.0,SCT,4600.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.79,10.0,OVC,999.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,SCT,4100.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.85,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.77,10.0,FEW,12000.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06,0.0,OVC,4900.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.54,5.0,OVC,400.0,BR,0.0
JFK,127.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.4,10.0,SCT,3700.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.2,10.0,OVC,6000.0,0,0.0
JFK,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.46,10.0,FEW,5000.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.04,30.12,10.0,BKN,7999.0,-RA,0.0
JFK,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.81,10.0,SCT,700.0,0,0.0
JFK,55.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.21,10.0,FEW,12000.0,0,0.0
JFK,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.66,9.0,FEW,1200.0,-RA,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.34,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.52,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,10.0,FEW,12000.0,0,0.0
JFK,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.27,10.0,CLR,0.0,0,0.0
JFK,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.05,5.0,OVC,800.0,BR,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,30.23,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.39,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.43,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.18,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.13,10.0,CLR,0.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.99,10.0,OVC,9500.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02,29.85,7.0,OVC,3200.0,-RA,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.9,10.0,FEW,999.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,29.62,10.0,FEW,5500.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,29.8,10.0,BKN,6500.0,0,0.0
JFK,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,29.88,10.0,SCT,4600.0,0,0.0
DFW,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.28,10.0,OVC,2100.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,30.42,10.0,FEW,4800.0,0,0.0
CMH,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.48,9.0,CLR,0.0,0,0.0
CMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,2.5,OVC,300.0,BR,0.0
ORD,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.56,10.0,CLR,0.0,0,0.0
ORD,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.13,10.0,OVC,6500.0,0,0.0
ORD,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.12,5.0,0,0.0,BR,0.0
